"location","time","IS","temp","consumer","resource","con_mass","con_abun","res_mass","res_abun","source","con_taxonomy"
"Hengill","August 2008",6,21,"Radix balthica","Aulacoseira",0.306518497,4988,1.92e-06,1642452.163,"regional","species"
"Hengill","August 2008",6,21,"Radix balthica","Cocconeis",0.306518497,4988,9.945e-07,29275694.46,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","CPOM",0.306518497,4988,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Radix balthica","Cymbella",0.306518497,4988,6.67e-07,821226.0815,"regional","species"
"Hengill","August 2008",6,21,"Radix balthica","Diatoma",0.306518497,4988,1.07e-08,23278632.62,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Diploneis",0.306518497,4988,8.74e-06,65207.01803,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Epithemia",0.306518497,4988,7.07e-06,6597941.349,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Filamentous algae",0.306518497,4988,NA,NA,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","FPOM",0.306518497,4988,NA,NA,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Fragilaria",0.306518497,4988,1.0465e-07,105680997.106,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Gomphonema",0.306518497,4988,3.15933333333333e-07,10352028.8946,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Macrophytes",0.306518497,4988,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Radix balthica","Melosira",0.306518497,4988,3.69e-07,410613.0408,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Meridion",0.306518497,4988,3.98e-08,2764735.865,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Navicula",0.306518497,4988,1.113e-07,3370969.9605,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Nitzschia",0.306518497,4988,3.635e-08,54994183.7625,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Pinnularia",0.306518497,4988,6.84e-07,130414.0361,"regional","species"
"Hengill","August 2008",6,21,"Radix balthica","Rhoicosphenia",0.306518497,4988,8.82e-08,1718088.489,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Rhopalodia",0.306518497,4988,1.71e-06,2549743.879,"stream","species"
"Hengill","August 2008",6,21,"Radix balthica","Synedra",0.306518497,4988,5.04e-06,2829942.883,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Chaetocladius sp.",4405.90141,0.133333333,0.013121482,424,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Eukiefferiella minor",4405.90141,0.133333333,0.008746389,464,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Limnophora riparia",4405.90141,0.133333333,0.314774669,120,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Micropsectra atrofasciata",4405.90141,0.133333333,0.053230185,212,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Oligochaeta indet.",4405.90141,0.133333333,0.052717591,20076,"regional","species"
"Hengill","August 2008",6,21,"Salmo trutta","Radix balthica",4405.90141,0.133333333,0.306518497,4988,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Simulium aureum",4405.90141,0.133333333,0.236530612,896,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Simulium vittatum",4405.90141,0.133333333,0.163208059,848,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Sperchon glandulosus",4405.90141,0.133333333,0.127462656,1112,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Terrestrial",4405.90141,0.133333333,NA,NA,"stream","species"
"Hengill","August 2008",6,21,"Salmo trutta","Thienemanniella sp.",4405.90141,0.133333333,0.022324188,12,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Achnanthes",0.236530612,896,1.3e-07,6710651.996,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Amphora",0.236530612,896,4.88e-08,2408900.5345,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Aulacoseira",0.236530612,896,1.92e-06,1642452.163,"literature","species"
"Hengill","August 2008",6,21,"Simulium aureum","Chaetocladius sp.",0.236530612,896,0.013121482,424,"regional","group"
"Hengill","August 2008",6,21,"Simulium aureum","Cocconeis",0.236530612,896,9.945e-07,29275694.46,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","CPOM",0.236530612,896,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Cymbella",0.236530612,896,6.67e-07,821226.0815,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Diatoma",0.236530612,896,1.07e-08,23278632.62,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Diploneis",0.236530612,896,8.74e-06,65207.01803,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Epithemia",0.236530612,896,7.07e-06,6597941.349,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Eukiefferiella minor",0.236530612,896,0.008746389,464,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Filamentous algae",0.236530612,896,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","FPOM",0.236530612,896,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Fragilaria",0.236530612,896,1.0465e-07,105680997.106,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Gomphonema",0.236530612,896,3.15933333333333e-07,10352028.8946,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Green algae",0.236530612,896,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Macrophytes",0.236530612,896,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Melosira",0.236530612,896,3.69e-07,410613.0408,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Meridion",0.236530612,896,3.98e-08,2764735.865,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Micropsectra atrofasciata",0.236530612,896,0.053230185,212,"regional","group"
"Hengill","August 2008",6,21,"Simulium aureum","Navicula",0.236530612,896,1.113e-07,3370969.9605,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Nitzschia",0.236530612,896,3.635e-08,54994183.7625,"stream","group"
"Hengill","August 2008",6,21,"Simulium aureum","Pinnularia",0.236530612,896,6.84e-07,130414.0361,"regional","species"
"Hengill","August 2008",6,21,"Simulium aureum","Rhoicosphenia",0.236530612,896,8.82e-08,1718088.489,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Rhopalodia",0.236530612,896,1.71e-06,2549743.879,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Synedra",0.236530612,896,5.04e-06,2829942.883,"stream","species"
"Hengill","August 2008",6,21,"Simulium aureum","Thienemanniella sp.",0.236530612,896,0.022324188,12,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Achnanthes",0.163208059,848,1.3e-07,6710651.996,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Amphora",0.163208059,848,4.88e-08,2408900.5345,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Aulacoseira",0.163208059,848,1.92e-06,1642452.163,"literature","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Chaetocladius sp.",0.163208059,848,0.013121482,424,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Cocconeis",0.163208059,848,9.945e-07,29275694.46,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","CPOM",0.163208059,848,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Cymbella",0.163208059,848,6.67e-07,821226.0815,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Diatoma",0.163208059,848,1.07e-08,23278632.62,"stream","group"
"Hengill","August 2008",6,21,"Simulium vittatum","Diploneis",0.163208059,848,8.74e-06,65207.01803,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Epithemia",0.163208059,848,7.07e-06,6597941.349,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Eukiefferiella minor",0.163208059,848,0.008746389,464,"regional","group"
"Hengill","August 2008",6,21,"Simulium vittatum","Filamentous algae",0.163208059,848,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Simulium vittatum","FPOM",0.163208059,848,NA,NA,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Fragilaria",0.163208059,848,1.0465e-07,105680997.106,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Gomphonema",0.163208059,848,3.15933333333333e-07,10352028.8946,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Green algae",0.163208059,848,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Macrophytes",0.163208059,848,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Simulium vittatum","Melosira",0.163208059,848,3.69e-07,410613.0408,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Meridion",0.163208059,848,3.98e-08,2764735.865,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Micropsectra atrofasciata",0.163208059,848,0.053230185,212,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Navicula",0.163208059,848,1.113e-07,3370969.9605,"stream","group"
"Hengill","August 2008",6,21,"Simulium vittatum","Nitzschia",0.163208059,848,3.635e-08,54994183.7625,"stream","group"
"Hengill","August 2008",6,21,"Simulium vittatum","Pinnularia",0.163208059,848,6.84e-07,130414.0361,"regional","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Rhoicosphenia",0.163208059,848,8.82e-08,1718088.489,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Rhopalodia",0.163208059,848,1.71e-06,2549743.879,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Synedra",0.163208059,848,5.04e-06,2829942.883,"stream","species"
"Hengill","August 2008",6,21,"Simulium vittatum","Thienemanniella sp.",0.163208059,848,0.022324188,12,"regional","group"
"Hengill","August 2008",6,21,"Sperchon glandulosus","Achnanthes",0.127462656,1112,1.3e-07,6710651.996,"regional","species"
"Hengill","August 2008",6,21,"Sperchon glandulosus","Cocconeis",0.127462656,1112,9.945e-07,29275694.46,"regional","species"
"Hengill","August 2008",6,21,"Sperchon glandulosus","FPOM",0.127462656,1112,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Sperchon glandulosus","Green algae",0.127462656,1112,NA,NA,"regional","species"
"Hengill","August 2008",6,21,"Sperchon glandulosus","Meridion",0.127462656,1112,3.98e-08,2764735.865,"regional","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Achnanthes",0.022324188,12,1.3e-07,6710651.996,"stream","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Cocconeis",0.022324188,12,9.945e-07,29275694.46,"stream","group"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Diatoma",0.022324188,12,1.07e-08,23278632.62,"stream","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Epithemia",0.022324188,12,7.07e-06,6597941.349,"stream","group"
"Hengill","August 2008",6,21,"Thienemanniella sp.","FPOM",0.022324188,12,NA,NA,"stream","group"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Fragilaria",0.022324188,12,1.0465e-07,105680997.106,"stream","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Gomphonema",0.022324188,12,3.15933333333333e-07,10352028.8946,"stream","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Meridion",0.022324188,12,3.98e-08,2764735.865,"stream","group"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Rhoicosphenia",0.022324188,12,8.82e-08,1718088.489,"stream","species"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Rhopalodia",0.022324188,12,1.71e-06,2549743.879,"stream","group"
"Hengill","August 2008",6,21,"Thienemanniella sp.","Synedra",0.022324188,12,5.04e-06,2829942.883,"stream","group"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Cricotopus sp. B",0.03673922,16,0.082868765,188,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Diamesa bertrami",0.03673922,16,0.051846603,204,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Diamesa zernyi",0.03673922,16,0.0666824,84,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Eukiefferiella minor",0.03673922,16,0.044540927,2548,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Metriocnemus sp. A",0.03673922,16,0.092032293,48,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Metriocnemus sp. B",0.03673922,16,0.01307428,4,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Micropsectra atrofasciata",0.03673922,16,0.062955018,24,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Prosimulium ursinum",0.03673922,16,1.350163011,12,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Rheocricotopus effesus",0.03673922,16,0.050034471,36,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Simulium aureum",0.03673922,16,0.010696603,16,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Simulium vittatum",0.03673922,16,0.004228722,60,"literature","species"
"Hengill","August 2008",7,8.2,"Clinocera stagnalis","Thienemanniella sp.",0.03673922,16,0.024392703,1568,"literature","species"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Achnanthes",0.082868765,188,1.7738e-07,128400998.4392,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Amphora",0.082868765,188,1.625e-07,66720348.2833333,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Cocconeis",0.082868765,188,2.22433333333333e-06,49222370.14,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","CPOM",0.082868765,188,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Cymbella",0.082868765,188,6.19e-08,1427146.461,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Diatoma",0.082868765,188,5.52e-07,256480045.1,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Filamentous algae",0.082868765,188,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","FPOM",0.082868765,188,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Fragilaria",0.082868765,188,1.1985e-07,77917476.11,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Gomphonema",0.082868765,188,6.42333333333333e-08,284708257.31,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Macrophytes",0.082868765,188,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Meridion",0.082868765,188,4.31e-07,58795925.18,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Navicula",0.082868765,188,6.86333333333333e-07,7821669.47476667,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Nitzschia",0.082868765,188,6.03166666666667e-08,43168191.2565,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Rhoicosphenia",0.082868765,188,3.06e-08,231177.5378,"stream","group"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Rhopalodia",0.082868765,188,1.19e-06,2977322.993,"regional","species"
"Hengill","August 2008",7,8.2,"Cricotopus sp. B","Synedra",0.082868765,188,5.04e-06,23261183.8,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Achnanthes",0.051846603,204,1.7738e-07,128400998.4392,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Amphora",0.051846603,204,1.625e-07,66720348.2833333,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Cocconeis",0.051846603,204,2.22433333333333e-06,49222370.14,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","CPOM",0.051846603,204,NA,NA,"regional","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Cymbella",0.051846603,204,6.19e-08,1427146.461,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Diatoma",0.051846603,204,5.52e-07,256480045.1,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Filamentous algae",0.051846603,204,NA,NA,"regional","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","FPOM",0.051846603,204,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Fragilaria",0.051846603,204,1.1985e-07,77917476.11,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Gomphonema",0.051846603,204,6.42333333333333e-08,284708257.31,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Macrophytes",0.051846603,204,NA,NA,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Meridion",0.051846603,204,4.31e-07,58795925.18,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Navicula",0.051846603,204,6.86333333333333e-07,7821669.47476667,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Nitzschia",0.051846603,204,6.03166666666667e-08,43168191.2565,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Rhoicosphenia",0.051846603,204,3.06e-08,231177.5378,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Rhopalodia",0.051846603,204,1.19e-06,2977322.993,"regional","group"
"Hengill","August 2008",7,8.2,"Diamesa bertrami","Synedra",0.051846603,204,5.04e-06,23261183.8,"stream","group"
"Hengill","August 2008",7,8.2,"Diamesa zernyi","Achnanthes",0.0666824,84,1.7738e-07,128400998.4392,"stream","species"
"Hengill","August 2008",7,8.2,"Diamesa zernyi","Amphora",0.0666824,84,1.625e-07,66720348.2833333,"stream","species"
