sea,decade,tsn,display_name,out_degree,in_degree,total_degree,out_record_strength,in_record_strength
Celtic Sea,1960,166401,Spinachia spinachia,0,1,1,0,1
Celtic Sea,1960,167390,Taurulus bubalis,0,1,1,0,1
Celtic Sea,1960,168588,HOM,13,0,13,86,0
Celtic Sea,1960,170317,ESB,26,0,26,30,0
Celtic Sea,1960,171139,Blennius pholis,0,1,1,0,1
Celtic Sea,1960,171645,Pholis gunnelus,0,1,1,0,1
Celtic Sea,1960,171671,Ammodytes sp.,0,2,2,0,2
Celtic Sea,1960,171746,Gobidae,0,1,1,0,1
Celtic Sea,1960,172702,Flatfish,0,1,1,0,1
Celtic Sea,1960,172749,Brill,0,1,1,0,1
Celtic Sea,1960,172902,Plaice (juvenile),0,1,1,0,1
Celtic Sea,1960,173002,Solea solea,0,1,1,0,1
Celtic Sea,1960,542674,Idotea baltica,0,1,1,0,1
Celtic Sea,1960,660857,Nyctiphanes couchi,0,1,1,0,14
Celtic Sea,1970,10686,Seaweed,0,1,1,0,2
Celtic Sea,1970,48740,Hydroid,0,2,2,0,6
Celtic Sea,1970,64357,Worm (not polychaete),0,1,1,0,2
Celtic Sea,1970,64358,Polychaete sedentary (tube worm),0,8,8,0,35
Celtic Sea,1970,64366,Aphrodite aculeata,0,2,2,0,10
Celtic Sea,1970,65902,Nereidae and Nephthyidae,0,3,3,0,16
Celtic Sea,1970,66014,Nephtys sp.,0,1,1,0,1
Celtic Sea,1970,66897,Spiophanes bombyx,0,3,3,0,6
Celtic Sea,1970,67511,Arenicola marina,0,1,1,0,1
Celtic Sea,1970,67713,Pectinaria koreni,0,2,2,0,5
Celtic Sea,1970,69459,Gastropod,0,1,1,0,3
Celtic Sea,1970,70035,Top shell,0,1,1,0,1
Celtic Sea,1970,70405,Littorina saxatilis,0,1,1,0,1
Celtic Sea,1970,73795,C333,0,1,1,0,1
Celtic Sea,1970,76188,Philine aperta,0,2,2,0,4
Celtic Sea,1970,79118,Bivalve shell,0,6,6,0,40
Celtic Sea,1970,79627,Queen scallop,0,1,1,0,1
Celtic Sea,1970,79724,C342,0,1,1,0,4
Celtic Sea,1970,80901,Cardium spp. (bivalve),0,1,1,0,2
Celtic Sea,1970,81021,Razor clam,0,2,2,0,8
Celtic Sea,1970,81306,Abra alba,0,2,2,0,5
Celtic Sea,1970,81587,Venus spp.,0,1,1,0,1
Celtic Sea,1970,82326,C320,0,1,1,0,1
Celtic Sea,1970,82357,Sepiola sp.,0,3,3,0,8
Celtic Sea,1970,82374,Loligo forbesi,0,1,1,0,1
Celtic Sea,1970,82375,C327,0,1,1,0,1
Celtic Sea,1970,82384,C326,0,2,2,0,3
Celtic Sea,1970,82590,Octopus,0,1,1,0,1
Celtic Sea,1970,83677,Crustacean remains,0,5,5,0,22
Celtic Sea,1970,85258,Planktonic crustacean remains,0,2,2,0,45
Celtic Sea,1970,86110,Harpacticoid,0,2,2,0,2
Celtic Sea,1970,89856,Mysidacea,0,3,3,0,10
Celtic Sea,1970,90063,Neomysis sp.,0,1,1,0,2
Celtic Sea,1970,90390,Gastrosaccus spinifer,0,2,2,0,5
Celtic Sea,1970,90745,Cumacea,0,3,3,0,4
Celtic Sea,1970,92120,Isopod,0,4,4,0,8
Celtic Sea,1970,92604,Idotea ganulosa,0,1,1,0,3
Celtic Sea,1970,93294,Amphipoda,0,7,7,0,25
Celtic Sea,1970,93745,Gammarus spp.,0,1,1,0,4
Celtic Sea,1970,95500,Euphausiacea,0,4,4,0,8
Celtic Sea,1970,95534,C551,0,1,1,0,13
Celtic Sea,1970,95599,Decapod larvae,0,3,3,0,14
Celtic Sea,1970,96106,Shrimp/Prawn,0,3,3,0,7
Celtic Sea,1970,96451,Eggs (Leander serratus),0,1,1,0,3
Celtic Sea,1970,96947,C618,0,4,4,0,4
Celtic Sea,1970,96965,Pandalidae,0,3,3,0,10
Celtic Sea,1970,96966,Pandalus spp.,0,1,1,0,4
Celtic Sea,1970,97118,Crangon crangon,0,4,4,0,19
Celtic Sea,1970,97135,C621,0,4,4,0,18
Celtic Sea,1970,97179,C625,0,1,1,0,1
Celtic Sea,1970,97187,C624,0,1,1,0,1
Celtic Sea,1970,97317,Nephrops norvegicus,0,1,1,0,1
Celtic Sea,1970,97774,Paguridae (hermit crab),0,4,4,0,8
Celtic Sea,1970,97805,Eupagurus bernhardus,0,2,2,0,5
Celtic Sea,1970,97818,C643,0,1,1,0,1
Celtic Sea,1970,97973,C648,0,1,1,0,3
Celtic Sea,1970,98047,Galathea,0,1,1,0,7
Celtic Sea,1970,98050,C645,0,1,1,0,1
Celtic Sea,1970,98417,Spider crab,0,1,1,0,3
Celtic Sea,1970,98533,C672,0,1,1,0,1
Celtic Sea,1970,98660,Corystes cassivelaunus,0,2,2,0,7
Celtic Sea,1970,98667,C662,0,1,1,0,1
Celtic Sea,1970,98670,Brachyuran juveniles,0,6,6,0,19
Celtic Sea,1970,98681,Cancer pagurus,0,3,3,0,11
Celtic Sea,1970,98734,Carcinus maenas,0,4,4,0,18
Celtic Sea,1970,98738,Portunidae (swimming crabs),0,4,4,0,36
Celtic Sea,1970,98739,C678,0,1,1,0,1
Celtic Sea,1970,98741,C676,0,1,1,0,2
Celtic Sea,1970,98743,C664,0,1,1,0,2
Celtic Sea,1970,98917,C680,0,1,1,0,1
Celtic Sea,1970,156857,Echinoderm,0,1,1,0,1
Celtic Sea,1970,156862,Asteroids,0,1,1,0,2
Celtic Sea,1970,157382,Ophiuroid,0,1,1,0,1
Celtic Sea,1970,157426,C422,0,1,1,0,1
Celtic Sea,1970,157821,C430,0,1,1,0,2
Celtic Sea,1970,158129,Echinocardium cordatum,0,1,1,0,7
Celtic Sea,1970,158588,C451,0,1,1,0,2
Celtic Sea,1970,158784,Sagitta spp,0,1,1,0,6
Celtic Sea,1970,160846,Ray egg case,0,2,2,0,3
Celtic Sea,1970,160882,PTR,25,0,25,94,0
Celtic Sea,1970,160883,SDR,16,0,16,51,0
Celtic Sea,1970,160901,THR,19,0,19,67,0
Celtic Sea,1970,161105,Fish larvae & juveniles,0,13,13,0,86
Celtic Sea,1970,161700,Clupeoid,0,2,2,0,3
Celtic Sea,1970,161789,Sprat,0,6,6,0,62
Celtic Sea,1970,161813,Pilchard,0,1,1,0,1
Celtic Sea,1970,162071,C720,0,3,3,0,6
Celtic Sea,1970,164701,Gadoid,0,3,3,0,5
Celtic Sea,1970,164712,COD,41,0,41,160,0
Celtic Sea,1970,164727,POK,4,0,4,6,0
Celtic Sea,1970,164728,POL,1,0,1,2,0
Celtic Sea,1970,164744,HAD,18,0,18,33,0
Celtic Sea,1970,164753,Trisopterus spp.,0,7,7,0,56
Celtic Sea,1970,164754,C748,0,5,5,0,32
Celtic Sea,1970,164756,C747,0,5,5,0,12
Celtic Sea,1970,164758,Merlangius merlangus,19,2,21,142,4
Celtic Sea,1970,164774,C745,0,1,1,0,1
Celtic Sea,1970,164795,C741,15,1,16,55,1
Celtic Sea,1970,167038,Trigla sp.,0,1,1,0,3
Celtic Sea,1970,168588,C767,0,1,1,0,1
Celtic Sea,1970,170281,Cepola eggs,5,1,6,39,8
Celtic Sea,1970,170734,Wrasse,0,1,1,0,1
Celtic Sea,1970,171671,Ammodytes sp,0,2,2,0,5
Celtic Sea,1970,171698,Callionymus lyra,0,4,4,0,24
Celtic Sea,1970,171977,Pomatoschistus spp.,0,3,3,0,7
Celtic Sea,1970,171978,Pomatoschistus minutus,0,1,1,0,2
Celtic Sea,1970,172414,Scomber scombrus,5,4,9,58,16
Celtic Sea,1970,172702,Pleuronectidae,0,3,3,0,12
Celtic Sea,1970,172749,BLL,7,0,7,12,0
Celtic Sea,1970,172835,C781,13,2,15,39,2
Celtic Sea,1970,172877,Long-rough dab,0,1,1,0,1
Celtic Sea,1970,172881,DAB,15,1,16,38,3
Celtic Sea,1970,172902,Plaice,28,1,29,108,1
Celtic Sea,1970,172980,Soleidae,0,2,2,0,5
Celtic Sea,1970,173002,Solea solea,0,1,1,0,5
Celtic Sea,1970,206823,Ophiura texturata,0,2,2,0,4
Celtic Sea,1970,206830,Acrocnidia brachiata,0,2,2,0,6
Celtic Sea,1970,623023,FVR,12,0,12,26,0
Celtic Sea,1980,2287,Phytoplankton,0,1,1,0,14
Celtic Sea,1980,10686,Algae,0,1,1,0,1
Celtic Sea,1980,48740,C180,0,2,2,0,3
Celtic Sea,1980,51938,Anemone,0,2,2,0,93
Celtic Sea,1980,53542,C130,0,1,1,0,1
Celtic Sea,1980,53963,Platyhelminthes,0,2,2,0,2
Celtic Sea,1980,64358,C200,0,4,4,0,334
Celtic Sea,1980,64366,C211,0,4,4,0,392
Celtic Sea,1980,65228,C213,0,1,1,0,12
Celtic Sea,1980,66101,C215,0,3,3,0,139
Celtic Sea,1980,66260,C214,0,3,3,0,46
Celtic Sea,1980,69458,C310,0,1,1,0,22
Celtic Sea,1980,69459,C338,0,2,2,0,70
Celtic Sea,1980,76168,C332,0,1,1,0,1
Celtic Sea,1980,76371,C339,0,1,1,0,2
Celtic Sea,1980,79118,C346,0,3,3,0,197
Celtic Sea,1980,79628,C341,0,1,1,0,9
Celtic Sea,1980,79724,C342,0,1,1,0,27
Celtic Sea,1980,81306,C345,0,1,1,0,72
Celtic Sea,1980,82152,C350,0,2,2,0,2
Celtic Sea,1980,82326,C320,0,5,5,0,35
Celtic Sea,1980,82357,C321,0,1,1,0,7
Celtic Sea,1980,82375,C327,0,4,4,0,6
Celtic Sea,1980,82646,C322,0,1,1,0,6
Celtic Sea,1980,83677,Crustacean,0,3,3,0,126
Celtic Sea,1980,83959,Cladocera,0,2,2,0,6
Celtic Sea,1980,84195,Ostracod,0,1,1,0,2
Celtic Sea,1980,85258,Zooplankton,0,1,1,0,453
Celtic Sea,1980,85263,Calanoid copepod,0,2,2,0,10
Celtic Sea,1980,85276,Calanus helgolandicus,0,1,1,0,2
Celtic Sea,1980,85767,Centropages typicus,0,1,1,0,1
Celtic Sea,1980,85863,Calanoidea (Eurytemora affinis),0,1,1,0,4
Celtic Sea,1980,85877,Temora longicornis,0,1,1,0,2
Celtic Sea,1980,86065,Anamalocera patersoni,0,1,1,0,1
Celtic Sea,1980,86110,Harpacticoidea (Tachifius discipes),0,3,3,0,7
Celtic Sea,1980,88530,Cyclopoidea,0,1,1,0,3
Celtic Sea,1980,88573,Corycaeus anglicus,0,1,1,0,1
Celtic Sea,1980,89855,C587,0,2,2,0,117
Celtic Sea,1980,89856,Mysid,0,3,3,0,19
Celtic Sea,1980,90063,Neomysis integer,0,1,1,0,8
Celtic Sea,1980,92120,C540,0,4,4,0,31
Celtic Sea,1980,92240,C541,0,4,4,0,69
Celtic Sea,1980,92246,Eurydice pulchra,0,1,1,0,1
Celtic Sea,1980,92588,Idothea spp.,0,3,3,0,4
Celtic Sea,1980,93294,Amphipod,0,4,4,0,441
Celtic Sea,1980,93601,Corophiidae,0,2,2,0,4
Celtic Sea,1980,93745,Gammarid amphipod,0,2,2,0,13
Celtic Sea,1980,93772,Gammarellus angulosus,0,1,1,0,1
Celtic Sea,1980,93775,Gammarus locusta,0,1,1,0,1
Celtic Sea,1980,93778,Gammaridae (Gammarus zaddachi),0,1,1,0,4
Celtic Sea,1980,93977,C583,0,1,1,0,12
Celtic Sea,1980,95155,Themisto guudichaudii,0,1,1,0,1
Celtic Sea,1980,95500,Euphausiid,0,3,3,0,159
Celtic Sea,1980,95534,C551,0,1,1,0,21
Celtic Sea,1980,95599,Decapod larvae,0,5,5,0,44
Celtic Sea,1980,96106,Shrimp (unidentified),0,6,6,0,100
Celtic Sea,1980,96174,C612,0,1,1,0,2
Celtic Sea,1980,96213,Palaemonids (larvae),0,2,2,0,2
Celtic Sea,1980,96756,C613,0,1,1,0,1
Celtic Sea,1980,96947,C618,0,4,4,0,49
Celtic Sea,1980,96966,C615,0,4,4,0,83
Celtic Sea,1980,96971,C616,0,2,2,0,25
Celtic Sea,1980,97059,C619,0,2,2,0,3
Celtic Sea,1980,97106,Crangonids (larvae),0,5,5,0,120
Celtic Sea,1980,97118,Crangon crangon,0,4,4,0,17
Celtic Sea,1980,97135,C621,0,4,4,0,56
Celtic Sea,1980,97179,C625,0,1,1,0,1
Celtic Sea,1980,97187,C624,0,1,1,0,3
Celtic Sea,1980,97307,C651,0,2,2,0,13
Celtic Sea,1980,97315,Homarus gammarus (larvae),0,1,1,0,1
Celtic Sea,1980,97317,C650,0,4,4,0,78
Celtic Sea,1980,97698,C640,0,2,2,0,68
Celtic Sea,1980,97774,C641,0,3,3,0,46
Celtic Sea,1980,97818,C643,0,4,4,0,148
Celtic Sea,1980,97943,C690,0,1,1,0,1
Celtic Sea,1980,97973,C648,0,3,3,0,299
Celtic Sea,1980,98047,C647,0,2,2,0,69
Celtic Sea,1980,98050,C645,0,4,4,0,111
Celtic Sea,1980,98091,Pisidiu longicornis (larvae),0,1,1,0,1
Celtic Sea,1980,98210,C682,0,2,2,0,96
Celtic Sea,1980,98417,C691,0,2,2,0,34
Celtic Sea,1980,98426,C661,0,1,1,0,8
Celtic Sea,1980,98531,C673,0,2,2,0,2
Celtic Sea,1980,98536,C671,0,2,2,0,5
Celtic Sea,1980,98555,C687,0,2,2,0,28
Celtic Sea,1980,98660,C663,0,2,2,0,26
Celtic Sea,1980,98667,C662,0,3,3,0,78
Celtic Sea,1980,98670,C660,0,4,4,0,157
Celtic Sea,1980,98681,Cancer pagurus (larvae),0,1,1,0,1
Celtic Sea,1980,98694,C689,0,1,1,0,1
Celtic Sea,1980,98738,Portunids (larvae),0,5,5,0,189
Celtic Sea,1980,98739,C678,0,3,3,0,253
Celtic Sea,1980,98740,C677,0,4,4,0,68
Celtic Sea,1980,98741,C676,0,3,3,0,72
Celtic Sea,1980,98742,C679,0,3,3,0,52
Celtic Sea,1980,98743,C664,0,3,3,0,48
Celtic Sea,1980,98748,C670,0,2,2,0,27
Celtic Sea,1980,98917,C680,0,3,3,0,125
Celtic Sea,1980,100502,Ephemeroptera nymph,0,1,1,0,2
Celtic Sea,1980,104419,Mirids (Hemiptera insect),0,1,1,0,1
Celtic Sea,1980,108628,Pentatoma rufipes (Hemiptera insect),0,1,1,0,1
Celtic Sea,1980,109172,Cercopids (Hemiptera insect),0,1,1,0,1
Celtic Sea,1980,109174,Cixiids (Hemiptera insect),0,1,1,0,1
Celtic Sea,1980,109216,Coleoptera (water beetles),0,1,1,0,1
Celtic Sea,1980,109234,Carabids (Coleopteran insect),0,1,1,0,1
Celtic Sea,1980,113265,Staphylinids (Coleopteran insect),0,1,1,0,1
Celtic Sea,1980,114493,Scarabaeids (Coleopteran insect),0,1,1,0,1
Celtic Sea,1980,114509,Chrysomelids (Coleopteran insect),0,1,1,0,1
Celtic Sea,1980,115095,Trichoptera nymph,0,1,1,0,2
Celtic Sea,1980,117232,Lepidoptera (insect),0,1,1,0,1
Celtic Sea,1980,118831,Insects (winged),0,1,1,0,5
Celtic Sea,1980,118840,Tipulids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,121316,Bibionids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,125592,Anisopodids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,127917,Chironomid larvae,0,1,1,0,3
Celtic Sea,1980,130150,Stratiomyids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,139621,Syrphids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,145445,Scathophagids (Dipteran insect),0,1,1,0,2
Celtic Sea,1980,148685,Anthomyids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,150025,Muscids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,151495,Calliphorids (Dipteran insect),0,1,1,0,1
Celtic Sea,1980,152741,Laseus sp. (Hymenoptera insect),0,1,1,0,3
Celtic Sea,1980,152742,Symphyta (Hymenoptera insect),0,1,1,0,1
Celtic Sea,1980,153360,Ichneumonids (Hymenoptera insect),0,1,1,0,1
Celtic Sea,1980,154397,Bombus sp. (Hymenoptera insect),0,1,1,0,1
Celtic Sea,1980,155469,Bryozoan larvae,0,1,1,0,1
Celtic Sea,1980,156857,C400,0,1,1,0,3
Celtic Sea,1980,156862,C410,0,1,1,0,6
Celtic Sea,1980,157145,C411,0,1,1,0,2
Celtic Sea,1980,157382,C420,0,2,2,0,279
Celtic Sea,1980,157426,C422,0,1,1,0,50
Celtic Sea,1980,157804,C427,0,1,1,0,2
Celtic Sea,1980,157821,C430,0,2,2,0,7
Celtic Sea,1980,158004,C431,0,1,1,0,165
Celtic Sea,1980,158121,C432,0,2,2,0,57
Celtic Sea,1980,158140,C440,0,1,1,0,77
Celtic Sea,1980,158248,C441,0,1,1,0,44
Celtic Sea,1980,158541,C450,0,1,1,0,6
Celtic Sea,1980,158588,C451,0,1,1,0,22
Celtic Sea,1980,158595,C452,0,2,2,0,63
Celtic Sea,1980,159786,C809,0,2,2,0,6
Celtic Sea,1980,160065,C810,0,1,1,0,1
Celtic Sea,1980,160424,BSH,4,0,4,7,0
Celtic Sea,1980,160880,Blonde Ray,0,1,1,0,1
Celtic Sea,1980,161105,Fish (unidentified),0,8,8,0,333
Celtic Sea,1980,161700,Clupeoid,0,5,5,0,56
Celtic Sea,1980,161716,TAS,19,0,19,60,0
Celtic Sea,1980,161722,C711,0,3,3,0,14
Celtic Sea,1980,161789,C713,0,6,6,0,330
Celtic Sea,1980,161813,C712,0,4,4,0,49
Celtic Sea,1980,162071,Lesser-silver smelt (Argentine),0,7,7,0,106
Celtic Sea,1980,162575,Myctophid,0,1,1,0,4
Celtic Sea,1980,164501,C774,0,1,1,0,2
Celtic Sea,1980,164690,C757,0,1,1,0,1
Celtic Sea,1980,164701,Gadoid,0,6,6,0,41
Celtic Sea,1980,164712,COD,83,0,83,2719,0
Celtic Sea,1980,164727,POK,12,0,12,59,0
Celtic Sea,1980,164744,C744,80,2,82,3193,3
Celtic Sea,1980,164748,C756,0,1,1,0,5
Celtic Sea,1980,164751,C753,0,1,1,0,4
Celtic Sea,1980,164753,C746,0,6,6,0,637
Celtic Sea,1980,164754,C748,0,6,6,0,190
Celtic Sea,1980,164756,C747,0,6,6,0,217
Celtic Sea,1980,164758,C751,36,2,38,915,14
Celtic Sea,1980,164764,C755,0,2,2,0,6
Celtic Sea,1980,164772,C743,0,2,2,0,18
Celtic Sea,1980,164774,Blue-whiting,0,7,7,0,644
Celtic Sea,1980,164795,C741,41,5,46,911,14
Celtic Sea,1980,165389,C754,0,2,2,0,2
Celtic Sea,1980,165594,Belone belone,53,3,56,58,4
Celtic Sea,1980,165612,C727,0,2,2,0,2
Celtic Sea,1980,166320,C772,0,3,3,0,6
Celtic Sea,1980,166591,Entelurus aequoreus,0,1,1,0,2
Celtic Sea,1980,166787,C764,0,2,2,0,4
Celtic Sea,1980,167038,C765,0,1,1,0,3
Celtic Sea,1980,167612,Cyclopterus lumpus,0,1,1,0,3
Celtic Sea,1980,168588,Horse mackerel,0,7,7,0,386
Celtic Sea,1980,169418,MUR,1,0,1,2,0
Celtic Sea,1980,170317,ESB,8,0,8,37,0
Celtic Sea,1980,171671,Sandeels (Ammodytes),0,7,7,0,34
Celtic Sea,1980,171682,C760,0,1,1,0,1
Celtic Sea,1980,171698,C763,0,4,4,0,192
Celtic Sea,1980,171746,C771,0,1,1,0,4
Celtic Sea,1980,172414,Scomber scombrus,17,9,26,1076,209
Celtic Sea,1980,172702,Flatfish,0,4,4,0,24
Celtic Sea,1980,172749,C790,0,1,1,0,1
Celtic Sea,1980,172805,C785,0,3,3,0,4
Celtic Sea,1980,172835,C781,64,3,67,1066,16
Celtic Sea,1980,172873,C787,0,1,1,0,3
Celtic Sea,1980,172877,C782,0,2,2,0,18
Celtic Sea,1980,172881,C784,0,1,1,0,7
Celtic Sea,1980,172888,C789,3,1,4,21,12
Celtic Sea,1980,172902,C786,0,1,1,0,2
Celtic Sea,1980,172980,C788,0,2,2,0,21
Celtic Sea,1980,173026,C783,0,2,2,0,8
Celtic Sea,1980,202422,Terrestrial plant remains,0,1,1,0,1
Celtic Sea,1980,206925,C800,0,2,2,0,5
Celtic Sea,1980,591706,C681,0,1,1,0,1
Celtic Sea,1980,660857,C552,0,1,1,0,3
Celtic Sea,1990,2287,Phytoplankton,0,3,3,0,162
Celtic Sea,1990,10686,Seaweed,0,1,1,0,1
Celtic Sea,1990,51938,Anemone,0,4,4,0,9
Celtic Sea,1990,53542,Cup-coral,0,1,1,0,1
Celtic Sea,1990,53856,Ctenphore,0,1,1,0,1
Celtic Sea,1990,53963,Flat Worm,0,1,1,0,1
Celtic Sea,1990,64358,Green Matworm,0,26,26,0,210
Celtic Sea,1990,64366,Aphrodite,0,7,7,0,32
Celtic Sea,1990,65902,Nereis,0,9,9,0,23
Celtic Sea,1990,67511,Arenicola,0,3,3,0,4
Celtic Sea,1990,68076,Fan-worm,0,4,4,0,33
Celtic Sea,1990,68232,Tube-worm,0,6,6,0,18
Celtic Sea,1990,69458,Mollusc,0,7,7,0,10
Celtic Sea,1990,69459,Gastropod,0,8,8,0,11
Celtic Sea,1990,70035,Top-shell,0,4,4,0,5
Celtic Sea,1990,70395,Winkle,0,1,1,0,1
Celtic Sea,1990,71309,Turritella-shell,0,3,3,0,11
Celtic Sea,1990,72623,Slipper limpet,0,1,1,0,1
Celtic Sea,1990,73795,Whelk,0,2,2,0,2
Celtic Sea,1990,78088,Pteropod,0,1,1,0,3
Celtic Sea,1990,79118,Bivalve,0,10,10,0,16
Celtic Sea,1990,79611,Scallop,0,3,3,0,4
Celtic Sea,1990,79627,Queen scallop,0,2,2,0,2
Celtic Sea,1990,81587,Venus-shell,0,1,1,0,1
Celtic Sea,1990,81691,Mya/Cardium,0,1,1,0,1
Celtic Sea,1990,82326,Cephalopod,0,8,8,0,27
Celtic Sea,1990,82357,Sepiola,0,17,17,0,44
Celtic Sea,1990,82363,Cuttlefish,0,4,4,0,6
Celtic Sea,1990,82369,Leachia sp.,0,13,13,0,51
Celtic Sea,1990,82370,Loligo,0,3,3,0,3
Celtic Sea,1990,82384,Alluroteuthis sp.,0,1,1,0,1
Celtic Sea,1990,82419,Gonatus steenstrupi,0,1,1,0,1
Celtic Sea,1990,82432,Octopoteuthis rugosa,0,1,1,0,1
Celtic Sea,1990,82440,Onychoteuthis banksi,0,1,1,0,1
Celtic Sea,1990,82485,Histioteuthis hoylei,0,1,1,0,2
Celtic Sea,1990,82487,Histioteuthis reversa,0,1,1,0,1
Celtic Sea,1990,82501,Histioteuthis bonnelli,0,1,1,0,1
Celtic Sea,1990,82514,Ommastrephidae (squid),0,6,6,0,16
Celtic Sea,1990,82548,Chiroteuthis pictei,0,1,1,0,1
Celtic Sea,1990,82558,Mnstigoteuthis sp. A,0,1,1,0,2
Celtic Sea,1990,82590,Octopus,0,6,6,0,12
Celtic Sea,1990,82603,Octopus vulgaris,0,1,1,0,1
Celtic Sea,1990,82646,Eledone cirhosa,0,2,2,0,2
Celtic Sea,1990,82678,Ocythoe tubrrcaluta,0,1,1,0,1
Celtic Sea,1990,83677,Olophoridae,0,40,40,0,513
Celtic Sea,1990,85258,Zooplankton,0,21,21,0,171
Celtic Sea,1990,89856,Mysid,0,5,5,0,134
Celtic Sea,1990,92120,Isopod,0,6,6,0,23
Celtic Sea,1990,93294,Amphipod,0,35,35,0,201
Celtic Sea,1990,95500,Euphausid,0,38,38,0,761
Celtic Sea,1990,95599,Decapod,0,4,4,0,22
Celtic Sea,1990,96106,Shrimp (unidentified),0,24,24,0,287
Celtic Sea,1990,96166,Pasiphae multidentata,0,1,1,0,1
Celtic Sea,1990,96174,Ghost shrimp (Pasiphea),0,7,7,0,14
Celtic Sea,1990,96451,Leander,0,1,1,0,3
Celtic Sea,1990,96646,Snapping-prawn (Alpheus),0,8,8,0,30
Celtic Sea,1990,96966,Pink shrimp (Pandalus),0,29,29,0,412
Celtic Sea,1990,97106,Crangon,0,28,28,0,330
Celtic Sea,1990,97175,Pontophilus (shrimp),0,2,2,0,2
Celtic Sea,1990,97317,Nephrops,0,8,8,0,36
Celtic Sea,1990,97698,Anomura,0,1,1,0,1
Celtic Sea,1990,97774,Hermit-crab,0,16,16,0,63
Celtic Sea,1990,97973,Munida (squat lobster),0,14,14,0,62
Celtic Sea,1990,98047,Galathea (squat lobster),0,12,12,0,66
Celtic Sea,1990,98050,Galathea aquamifera,0,1,1,0,1
Celtic Sea,1990,98384,Ebalia (crab),0,1,1,0,1
Celtic Sea,1990,98426,Spider-crab (Hyas),0,2,2,0,3
Celtic Sea,1990,98660,Corystes (crab),0,6,6,0,28
Celtic Sea,1990,98667,Atelycyclus (crab),0,2,2,0,2
Celtic Sea,1990,98670,Crab,0,17,17,0,75
Celtic Sea,1990,98681,Cancer (crab),0,2,2,0,3
Celtic Sea,1990,98739,Liocarcinus depurator,0,1,1,0,1
Celtic Sea,1990,98740,Swimming-crab (Liocarcinus),0,13,13,0,157
Celtic Sea,1990,98744,Macropipus (velvet swimming crab),0,19,19,0,114
Celtic Sea,1990,98837,Xantho (crab),0,2,2,0,9
Celtic Sea,1990,98905,Geryon (crab),0,1,1,0,1
Celtic Sea,1990,98917,Goneplax (mud-runner crab),0,5,5,0,19
Celtic Sea,1990,98979,Pea-crab,0,2,2,0,2
Celtic Sea,1990,156857,Echinoderm,0,1,1,0,6
Celtic Sea,1990,156862,Starfish,0,1,1,0,1
Celtic Sea,1990,157382,Brittlestar,0,7,7,0,79
Celtic Sea,1990,157821,Sea-urchin,0,1,1,0,10
Celtic Sea,1990,158129,Heart Urchin,0,1,1,0,1
Celtic Sea,1990,158588,Featherstar,0,1,1,0,1
Celtic Sea,1990,158854,Ascidian (sea squirt),0,1,1,0,1
Celtic Sea,1990,159632,Salp,0,2,2,0,5
Celtic Sea,1990,159819,SGS,1,0,1,1,0
Celtic Sea,1990,159911,POR,2,0,2,2,0
Celtic Sea,1990,160065,Lesser-spotted dogfish,55,1,56,575,2
Celtic Sea,1990,160181,GAG,6,0,6,10,0
Celtic Sea,1990,160240,SDS,14,0,14,36,0
Celtic Sea,1990,160242,SMH,2,0,2,3,0
Celtic Sea,1990,160424,BSH,27,0,27,31,0
Celtic Sea,1990,160617,DGS,28,0,28,117,0
Celtic Sea,1990,160651,DCH,2,0,2,2,0
Celtic Sea,1990,160846,Skate egg,0,1,1,0,1
Celtic Sea,1990,160880,BLR,1,0,1,1,0
Celtic Sea,1990,160882,PTR,4,0,4,6,0
Celtic Sea,1990,160883,SDR,21,0,21,83,0
Celtic Sea,1990,160889,SAR,1,0,1,2,0
Celtic Sea,1990,160901,THR,28,0,28,220,0
Celtic Sea,1990,161105,Fish (unidentified),0,36,36,0,797
Celtic Sea,1990,161125,Elvers,0,2,2,0,2
Celtic Sea,1990,161341,COE,5,0,5,5,0
Celtic Sea,1990,161700,Clupeoid,0,6,6,0,8
Celtic Sea,1990,161722,Herring,7,7,14,53,17
Celtic Sea,1990,161789,Sprat,3,6,9,15,48
Celtic Sea,1990,161813,Pilchard,4,8,12,10,145
Celtic Sea,1990,161831,Anchovy,5,3,8,18,5
Celtic Sea,1990,162071,Lesser-silver smelt (Argentine),14,12,26,60,92
Celtic Sea,1990,162187,Pearlside,1,6,7,3,8
Celtic Sea,1990,162583,Diaphus sp.,0,1,1,0,1
Celtic Sea,1990,164501,Monkfish,22,1,23,101,1
Celtic Sea,1990,164502,WAF,21,0,21,100,0
Celtic Sea,1990,164701,Gadoid,0,9,9,0,55
Celtic Sea,1990,164712,COD,54,0,54,492,0
Celtic Sea,1990,164727,POK,25,0,25,251,0
Celtic Sea,1990,164728,POL,10,0,10,16,0
Celtic Sea,1990,164744,HAD,34,0,34,231,0
Celtic Sea,1990,164751,GFB,1,0,1,2,0
Celtic Sea,1990,164753,Trisopterus,0,1,1,0,1
